,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,total_unit_cost,state,county,state_name,region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month,month_name
58892,SO - 0002078,2017-10-28,Wordtune Company,Wholesale,Product 29,5,3999.9,19999.5,3279.9179999999997,UT,Utah County,Utah,West,40.23384,-111.65853,594471.5700000001,16399.589999999997,3599.9100000000035,18.000000000000018,2017-10,10
58893,SO - 0004492,2017-10-28,Twimbo Company,Wholesale,Product 29,7,2907.8,20354.600000000002,2239.0060000000003,IA,Pottawattamie County,Iowa,Midwest,41.26194,-95.86083,594471.5700000001,15673.042000000001,4681.558000000001,23.0,2017-10,10
58894,SO - 0005580,2017-10-28,Gabvine Ltd,Distributor,Product 29,6,187.6,1125.6,76.916,IL,DuPage County,Illinois,Midwest,41.86614,-88.10701,594471.5700000001,461.496,664.1039999999999,59.0,2017-10,10
58895,SO - 0006040,2017-10-28,Actavis Company,Distributor,Product 15,9,2814.0,25326.0,1181.8799999999999,IL,Cook County,Illinois,Midwest,41.84333,-87.79093,3299478.315,10636.919999999998,14689.080000000002,58.00000000000001,2017-10,10
58896,SO - 0008735,2017-10-28,Topco Company,Wholesale,Product 2,10,1695.1000000000001,16951.0,1406.933,NC,New Hanover County,North Carolina,South,34.22573,-77.94471,3050087.565,14069.33,2881.67,17.0,2017-10,10
58897,SO - 0008743,2017-10-28,Ozu Ltd,Distributor,Product 10,7,3966.4,27764.8,1903.872,MN,Hennepin County,Minnesota,Midwest,44.88969,-93.34995,864331.624,13327.104000000001,14437.695999999998,51.99999999999999,2017-10,10
58898,SO - 0008525,2017-10-28,General Company,Export,Product 6,8,1829.1000000000001,14632.800000000001,786.513,MI,Oakland County,Michigan,Midwest,42.60559,-83.14993,1672229.416,6292.104,8340.696,56.99999999999999,2017-10,10
58899,SO - 000498,2017-10-28,Fred's Company,Wholesale,Product 10,5,3932.9,19664.5,2635.043,MA,Middlesex County,Massachusetts,Northeast,42.30791,-71.4362,864331.624,13175.215,6489.285,33.0,2017-10,10
58900,SO - 0001142,2017-10-28,Internatio Company,Wholesale,Product 25,7,3028.4,21198.8,1756.472,NY,Erie County,New York,Northeast,42.73911,-78.85713,5342315.484,12295.304,8903.496,42.0,2017-10,10
58901,SO - 0004309,2017-10-28,NCS Group,Export,Product 5,11,1025.1000000000001,11276.100000000002,738.0720000000001,AZ,Pima County,Arizona,West,32.22174,-110.92648,3925424.5420000004,8118.792000000001,3157.308000000001,28.000000000000004,2017-10,10
58902,SO - 0004871,2017-10-28,Zoonoodle Ltd,Export,Product 14,9,5681.6,51134.4,2897.6160000000004,NJ,Hudson County,New Jersey,Northeast,40.74399,-74.03236,4028698.4090000005,26078.544000000005,25055.855999999996,48.99999999999999,2017-10,10
58903,SO - 0005435,2017-10-28,Cogidoo Company,Wholesale,Product 1,5,3370.1,16850.5,2527.575,MI,Wayne County,Michigan,Midwest,42.33143,-83.04575,3016489.209,12637.875,4212.625,25.0,2017-10,10
58904,SO - 0006104,2017-10-28,Revitol Company,Distributor,Product 25,10,3999.9,39999.0,2119.947,WI,Eau Claire County/Chippewa County,Wisconsin,Midwest,44.81966,-91.49488,5342315.484,21199.47,18799.53,47.0,2017-10,10
58905,SO - 0006992,2017-10-28,Camido Company,Wholesale,Product 5,7,194.3,1360.1000000000001,77.72000000000001,IL,Lake County,Illinois,Midwest,42.36363,-87.84479,3925424.5420000004,544.0400000000001,816.0600000000001,60.0,2017-10,10
58906,SO - 0007727,2017-10-28,Trunyx Ltd,Wholesale,Product 25,5,1118.9,5594.5,850.364,CA,San Diego County,California,West,33.20004,-117.24254,5342315.484,4251.82,1342.6800000000003,24.000000000000004,2017-10,10
58907,SO - 0008812,2017-10-28,Skippad Ltd,Wholesale,Product 12,7,891.1,6237.7,543.571,TN,Hawkins County/Sullivan County,Tennessee,South,36.51989,-82.54464,1356976.996,3804.9970000000003,2432.7029999999995,38.99999999999999,2017-10,10
58908,SO - 0010784,2017-10-28,Oba Company,Wholesale,Product 2,11,5239.400000000001,57633.40000000001,3824.762,VA,Loudoun County,Virginia,South,39.11566,-77.5636,3050087.565,42072.382000000005,15561.018000000004,27.0,2017-10,10
58909,SO - 000176,2017-10-29,Eayo Company,Wholesale,Product 1,8,2472.3,19778.4,1260.873,LA,Jefferson Parish,Louisiana,South,29.984090000000002,-90.15285,3016489.209,10086.984,9691.416000000001,49.0,2017-10,10
58910,SO - 0001933,2017-10-29,Cogilith Group,Distributor,Product 13,6,254.6,1527.6,216.41,GA,Dougherty County,Georgia,South,31.57851,-84.15574,3720639.645,1298.46,229.13999999999987,14.999999999999995,2017-10,10
58911,SO - 0002598,2017-10-29,Avavee Group,Export,Product 1,8,4006.6,32052.8,1762.904,MI,Kent County,Michigan,Midwest,42.91336,-85.70531,3016489.209,14103.232,17949.568,55.99999999999999,2017-10,10
58912,SO - 0005245,2017-10-29,BTA Corp,Distributor,Product 9,7,234.5,1641.5,93.80000000000001,IL,DuPage County,Illinois,Midwest,41.94563,-88.08462,710415.405,656.6000000000001,984.8999999999999,59.999999999999986,2017-10,10
58913,SO - 0005803,2017-10-29,Meejo Corp,Wholesale,Product 26,12,991.6,11899.2,565.212,FL,Volusia County,Florida,South,29.21081,-81.02283,5685138.2700000005,6782.544,5116.656000000001,43.00000000000001,2017-10,10
58914,SO - 0009339,2017-10-29,Wordpedia Ltd,Export,Product 11,6,3845.8,23074.800000000003,2961.266,CA,San Bernardino County,California,West,34.01223,-117.68894,1230458.484,17767.596,5307.2040000000015,23.000000000000004,2017-10,10
58915,SO - 0008857,2017-10-29,Rochester Group,Distributor,Product 25,8,187.6,1500.8,80.66799999999999,PA,Erie County,Pennsylvania,Northeast,42.08594,-80.1199,5342315.484,645.3439999999999,855.456,57.00000000000001,2017-10,10
58916,SO - 0009252,2017-10-29,Skiptube Ltd,Distributor,Product 4,6,2485.7000000000003,14914.2,1292.564,WA,Pierce County,Washington,West,47.25288,-122.44429,2885560.824,7755.384,7158.816000000001,48.00000000000001,2017-10,10
58917,SO - 0008228,2017-10-29,Revitol Company,Distributor,Product 7,9,1005.0,9045.0,673.35,CA,Orange County,California,West,33.64113,-117.91867,889737.555,6060.150000000001,2984.8499999999995,32.99999999999999,2017-10,10
58918,SO - 000802,2017-10-29,Internatio Company,Wholesale,Product 2,12,1889.4,22672.800000000003,1454.8380000000002,IA,Warren County/Polk County,Iowa,Midwest,41.57259,-93.61024,3050087.565,17458.056000000004,5214.743999999999,22.999999999999993,2017-10,10
58919,SO - 0004101,2017-10-29,Fivebridge Ltd,Distributor,Product 20,5,1112.2,5561.0,934.248,CA,Sonoma County,California,West,38.44047,-122.71443,2067108.1199999999,4671.24,889.7600000000002,16.000000000000004,2017-10,10
58920,SO - 0004324,2017-10-29,Zooxo Ltd,Wholesale,Product 29,11,1105.5,12160.5,442.20000000000005,CA,Orange County,California,West,33.75918,-118.00673,594471.5700000001,4864.200000000001,7296.299999999999,60.0,2017-10,10
58921,SO - 0004452,2017-10-29,CLINIQUE Ltd,Distributor,Product 1,8,2318.2000000000003,18545.600000000002,1043.19,MT,Yellowstone County,Montana,West,45.78329,-108.50069,3016489.209,8345.52,10200.080000000002,55.00000000000001,2017-10,10
58922,SO - 0004924,2017-10-29,BTA Corp,Wholesale,Product 2,5,5889.3,29446.5,4888.119,AR,Washington County/Benton County,Arkansas,South,36.19007,-94.15943,3050087.565,24440.594999999998,5005.9050000000025,17.00000000000001,2017-10,10
58923,SO - 0005172,2017-10-29,Roomm Company,Wholesale,Product 16,9,1340.0,12060.0,978.1999999999999,GA,Fulton County,Georgia,South,33.92427,-84.37854,2062061.144,8803.8,3256.2000000000007,27.000000000000007,2017-10,10
58924,SO - 0005407,2017-10-29,Voolith Ltd,Wholesale,Product 13,6,3939.6,23637.6,2206.1760000000004,NC,Edgecombe County/Nash County,North Carolina,South,35.96851,-77.80829,3720639.645,13237.056000000002,10400.543999999996,43.999999999999986,2017-10,10
58925,SO - 0007256,2017-10-29,Eire Corp,Distributor,Product 14,5,3979.8,19899.0,2308.284,MT,Yellowstone County,Montana,West,45.78329,-108.50069,4028698.4090000005,11541.42,8357.58,42.0,2017-10,10
58926,SO - 0008037,2017-10-29,Vinte Group,Distributor,Product 18,11,1715.2,18867.2,1166.336,CA,Santa Clara County,California,West,37.36883,-122.03635,2309499.045,12829.696,6037.504000000001,32.0,2017-10,10
58927,SO - 0009273,2017-10-29,Dazzlesphe Corp,Distributor,Product 15,7,3865.9,27061.3,1700.996,IN,Johnson County,Indiana,Midwest,39.58265,-86.095,3299478.315,11906.972000000002,15154.327999999998,55.99999999999999,2017-10,10
58928,SO - 0009407,2017-10-29,Topiczoom Corp,Distributor,Product 16,9,3356.7000000000003,30210.300000000003,1779.0510000000002,IL,DuPage County,Illinois,Midwest,41.7543,-87.97753,2062061.144,16011.459,14198.841000000002,47.0,2017-10,10
58929,SO - 0009441,2017-10-29,Pixoboo Corp,Distributor,Product 12,11,5902.7,64929.7,3069.404,CA,San Bernardino County,California,West,34.1064,-117.59311,1356976.996,33763.444,31166.255999999994,47.99999999999999,2017-10,10
58930,SO - 0006836,2017-10-29,Internatio Company,Wholesale,Product 3,9,3879.3,34913.700000000004,2521.545,NM,DoÃƒÂ±a Ana County,New Mexico,West,32.31232,-106.77834,2642352.432,22693.905,12219.795000000006,35.00000000000001,2017-10,10
58931,SO - 0002748,2017-10-29,NARS Group,Wholesale,Product 13,6,174.20000000000002,1045.2,146.328,CA,Alameda County,California,West,37.87159,-122.27275,3720639.645,877.9680000000001,167.23199999999997,15.999999999999998,2017-10,10
58932,SO - 0004841,2017-10-29,Talane Group,Wholesale,Product 5,8,3845.8,30766.4,2384.396,NV,Clark County,Nevada,West,36.09719,-115.14666,3925424.5420000004,19075.168,11691.232,38.0,2017-10,10
58933,SO - 0005092,2017-10-29,Tambee Company,Wholesale,Product 20,11,938.0,10318.0,684.74,MN,Benton County/Stearns County/Sherburne County,Minnesota,Midwest,45.52662,-94.17105,2067108.1199999999,7532.14,2785.8599999999997,26.999999999999996,2017-10,10
58934,SO - 0005402,2017-10-29,Skippad Ltd,Distributor,Product 25,6,2592.9,15557.400000000001,1685.3850000000002,FL,Palm Beach County,Florida,South,26.35869,-80.0831,5342315.484,10112.310000000001,5445.09,35.0,2017-10,10
58935,SO - 0008386,2017-10-29,Wordpedia Ltd,Wholesale,Product 17,10,2505.8,25058.0,1603.7120000000002,NJ,Mercer County,New Jersey,Northeast,40.20627,-74.67527,2119616.824,16037.120000000003,9020.879999999997,35.999999999999986,2017-10,10
58936,SO - 0003854,2017-10-29,Alembic Ltd,Export,Product 2,9,1005.0,9045.0,814.0500000000001,CA,Los Angeles County,California,West,33.94001,-118.13257,3050087.565,7326.450000000001,1718.5499999999993,18.999999999999993,2017-10,10
58937,SO - 0006126,2017-10-29,Pfizer Corp,Distributor,Product 13,9,1092.1000000000001,9828.900000000001,709.8650000000001,AZ,Coconino County,Arizona,West,35.19807,-111.65127,3720639.645,6388.785000000001,3440.1150000000007,35.0,2017-10,10
58938,SO - 0006449,2017-10-29,Chatterbri Ltd,Wholesale,Product 18,8,1159.1000000000001,9272.800000000001,776.5970000000001,CA,San Mateo County,California,West,37.70583,-122.46194,2309499.045,6212.776000000001,3060.0240000000003,33.0,2017-10,10
58939,SO - 0007796,2017-10-29,Zooveo Company,Distributor,Product 13,5,1782.2,8911.0,1497.048,NJ,Camden County,New Jersey,Northeast,39.92595,-75.11962,3720639.645,7485.24,1425.7600000000002,16.000000000000004,2017-10,10
58940,SO - 0010137,2017-10-29,Revitol Company,Export,Product 14,8,227.8,1822.4,123.01200000000001,CT,Fairfield County,Connecticut,Northeast,41.05343,-73.53873,4028698.4090000005,984.0960000000001,838.304,46.0,2017-10,10
58941,SO - 0008793,2017-10-29,Meejo Corp,Wholesale,Product 2,5,3142.3,15711.5,2419.5710000000004,CA,Santa Clara County,California,West,37.35411,-121.95524,3050087.565,12097.855000000001,3613.6449999999986,22.99999999999999,2017-10,10
58942,SO - 000733,2017-10-29,Voonyx Group,Export,Product 4,7,1072.0,7504.0,836.1600000000001,MI,Genesee County,Michigan,Midwest,43.01253,-83.68746,2885560.824,5853.120000000001,1650.8799999999992,21.99999999999999,2017-10,10
58943,SO - 0001442,2017-10-29,Skajo Ltd,Export,Product 13,7,5902.7,41318.9,3541.62,FL,Pinellas County,Florida,South,27.8428,-82.69954,3720639.645,24791.34,16527.56,40.0,2017-10,10
58944,SO - 0002901,2017-10-29,Twinte Group,Wholesale,Product 25,9,261.3,2351.7000000000003,198.58800000000002,VA,Loudoun County,Virginia,South,39.11566,-77.5636,5342315.484,1787.2920000000001,564.4080000000001,24.000000000000004,2017-10,10
58945,SO - 0004876,2017-10-29,Flipbug Ltd,Wholesale,Product 15,5,1098.8,5494.0,890.028,IN,Marion County,Indiana,Midwest,39.77514,-86.01718,3299478.315,4450.14,1043.8599999999997,18.999999999999993,2017-10,10
58946,SO - 0006031,2017-10-29,Zooveo Company,Wholesale,Product 26,6,3530.9,21185.4,1482.978,NY,Suffolk County,New York,Northeast,40.64092,-73.31669,5685138.2700000005,8897.868,12287.532000000001,57.99999999999999,2017-10,10
58947,SO - 0006851,2017-10-29,Walgreen Corp,Wholesale,Product 9,5,6425.3,32126.5,3662.421,NY,Suffolk County,New York,Northeast,40.84989,-72.46349,710415.405,18312.105,13814.395,43.0,2017-10,10
58948,SO - 0007745,2017-10-29,Brightdog Corp,Wholesale,Product 3,7,214.4,1500.8,137.216,FL,Lee County,Florida,South,26.56285,-81.94953,2642352.432,960.5120000000001,540.2879999999999,35.99999999999999,2017-10,10
58949,SO - 0008007,2017-10-29,SUPERVALU Ltd,Wholesale,Product 23,9,3953.0,35577.0,2688.0400000000004,PA,Lehigh County,Pennsylvania,Northeast,40.60843,-75.49018,1135815.7580000001,24192.360000000004,11384.639999999996,31.99999999999999,2017-10,10
58950,SO - 0008827,2017-10-29,Zoovu Corp,Export,Product 25,11,3082.0,33902.0,2311.5,CA,San Diego County,California,West,32.76778,-117.02306,5342315.484,25426.5,8475.5,25.0,2017-10,10
58951,SO - 0007688,2017-10-30,Walgreen Corp,Distributor,Product 2,9,1775.5,15979.5,1260.605,WA,Snohomish County,Washington,West,47.97898,-122.20208,3050087.565,11345.445,4634.055,29.000000000000004,2017-10,10
58952,SO - 0010431,2017-10-30,Vimbo Company,Distributor,Product 25,9,3906.1,35154.9,2499.904,TX,Bexar County/Comal County/Medina County,Texas,South,29.4724,-98.52514,5342315.484,22499.136,12655.764000000003,36.00000000000001,2017-10,10
58953,SO - 0001698,2017-10-30,Linkbuzz Ltd,Wholesale,Product 2,11,737.0,8107.0,375.87,IN,Clark County,Indiana,Midwest,38.31459,-85.73894,3050087.565,4134.57,3972.4300000000003,49.00000000000001,2017-10,10
58954,SO - 0003966,2017-10-30,Vinte Group,Wholesale,Product 25,12,6478.900000000001,77746.8,4664.808,MO,St. Louis city,Missouri,Midwest,38.62727,-90.19789,5342315.484,55977.695999999996,21769.104000000007,28.000000000000007,2017-10,10
58955,SO - 0005369,2017-10-30,Eayo Company,Distributor,Product 14,11,3175.8,34933.8,2318.3340000000003,AL,Shelby County/Jefferson County,Alabama,South,33.37695,-86.80558,4028698.4090000005,25501.674000000003,9432.126,26.999999999999996,2017-10,10
58956,SO - 0006091,2017-10-30,Gabvine Ltd,Wholesale,Product 25,8,3142.3,25138.4,2608.109,CA,Sacramento County,California,West,38.58157,-121.4944,5342315.484,20864.872,4273.528000000002,17.000000000000007,2017-10,10
58957,SO - 0007037,2017-10-30,Voolia Ltd,Distributor,Product 26,5,2492.4,12462.0,1296.048,TX,Brazos County,Texas,South,30.67436,-96.36996,5685138.2700000005,6480.24,5981.76,48.00000000000001,2017-10,10
58958,SO - 0007703,2017-10-30,sanofi-ave Group,Wholesale,Product 15,5,1983.2,9916.0,1685.72,GA,Muscogee County,Georgia,South,32.46098,-84.98771,3299478.315,8428.6,1487.3999999999996,14.999999999999996,2017-10,10
58959,SO - 0001364,2017-10-30,Neutrogena Ltd,Distributor,Product 18,6,268.0,1608.0,155.44,MI,Macomb County,Michigan,Midwest,42.59034,-82.91695,2309499.045,932.64,675.36,42.0,2017-10,10
58960,SO - 0003117,2017-10-30,Vimbo Company,Distributor,Product 19,7,6438.7,45070.9,4120.768,IN,St. Joseph County,Indiana,Midwest,41.64717,-86.13333,1645841.6,28845.376,16225.524000000001,36.00000000000001,2017-10,10
58961,SO - 0006440,2017-10-30,Voolia Ltd,Distributor,Product 25,5,2472.3,12361.5,1928.3940000000002,TX,Dallas County,Texas,South,32.81402,-96.94889,5342315.484,9641.970000000001,2719.529999999999,21.999999999999993,2017-10,10
58962,SO - 0001016,2017-10-30,Janyx Group,Distributor,Product 16,7,1025.1000000000001,7175.700000000001,758.5740000000001,IN,Delaware County,Indiana,Midwest,40.19338,-85.38636,2062061.144,5310.018,1865.6820000000007,26.000000000000007,2017-10,10
58963,SO - 0001084,2017-10-30,Wordtune Company,Distributor,Product 6,7,201.0,1407.0,86.42999999999999,OK,Garfield County,Oklahoma,South,36.39559,-97.87839,1672229.416,605.01,801.99,56.99999999999999,2017-10,10
58964,SO - 0003262,2017-10-30,MEIJER Corp,Export,Product 24,9,3845.8,34612.200000000004,1730.6100000000001,CA,Orange County,California,West,33.74585,-117.82617,756557.97,15575.490000000002,19036.710000000003,55.00000000000001,2017-10,10
58965,SO - 0005120,2017-10-30,Jabbercube Corp,Wholesale,Product 16,8,1031.8,8254.4,815.122,WI,Rock County,Wisconsin,Midwest,42.68279,-89.01872,2062061.144,6520.976,1733.424,21.000000000000004,2017-10,10
58966,SO - 0005604,2017-10-30,Aromaticos Company,Distributor,Product 25,8,3859.2000000000003,30873.600000000002,2045.3760000000002,RI,Providence County,Rhode Island,Northeast,41.87871,-71.38256,5342315.484,16363.008000000002,14510.592,47.0,2017-10,10
58967,SO - 0005823,2017-10-30,Trunyx Ltd,Wholesale,Product 11,12,958.1,11497.2,440.72600000000006,CA,San Bernardino County,California,West,34.06334,-117.65089,1230458.484,5288.712,6208.488,54.0,2017-10,10
58968,SO - 0006018,2017-10-30,Internatio Company,Distributor,Product 25,9,1065.3,9587.699999999999,521.997,GA,Chatham County,Georgia,South,32.08354,-81.09983,5342315.484,4697.973,4889.726999999999,50.99999999999999,2017-10,10
58969,SO - 0006326,2017-10-30,Cadila Ltd,Wholesale,Product 13,10,2800.6,28006.0,1316.282,CA,Orange County,California,West,33.88863,-117.81311,3720639.645,13162.82,14843.18,53.0,2017-10,10
58970,SO - 0006610,2017-10-30,General Company,Wholesale,Product 15,10,1105.5,11055.0,795.9599999999999,CT,New Haven County,Connecticut,Northeast,41.53678,-72.79454,3299478.315,7959.599999999999,3095.4000000000005,28.000000000000004,2017-10,10
58971,SO - 0007701,2017-10-30,Deseret Group,Wholesale,Product 17,8,3055.2000000000003,24441.600000000002,1894.2240000000002,NY,Onondaga County,New York,Northeast,43.04812,-76.14742,2119616.824,15153.792000000001,9287.808,38.0,2017-10,10
58972,SO - 0008910,2017-10-30,Realbuzz Ltd,Wholesale,Product 27,7,1105.5,7738.5,784.905,CA,Butte County,California,West,39.72849,-121.83748,964940.2310000001,5494.335,2244.165,28.999999999999996,2017-10,10
58973,SO - 0009781,2017-10-30,US Ltd,Wholesale,Product 15,9,6170.7,55536.299999999996,3455.592,NC,New Hanover County,North Carolina,South,34.22573,-77.94471,3299478.315,31100.328,24435.971999999994,43.99999999999999,2017-10,10
58974,SO - 0001355,2017-10-30,BTA Corp,Wholesale,Product 26,6,3946.3,23677.800000000003,3314.892,MI,Wayne County,Michigan,Midwest,42.30754,-83.48577,5685138.2700000005,19889.352,3788.448000000004,16.000000000000014,2017-10,10
58975,SO - 0002758,2017-10-30,Kare Corp,Wholesale,Product 16,8,904.5,7236.0,642.1949999999999,AZ,Maricopa County/Yavapai County,Arizona,West,33.7862,-112.30801,2062061.144,5137.5599999999995,2098.4400000000005,29.00000000000001,2017-10,10
58976,SO - 0002833,2017-10-30,Muxo Group,Export,Product 24,11,1112.2,12234.2,511.612,OR,Benton County/Linn County,Oregon,West,44.62693,-123.09674,756557.97,5627.732,6606.468000000001,54.0,2017-10,10
58977,SO - 0006640,2017-10-30,Holston Company,Wholesale,Product 21,11,3953.0,43483.0,2134.6200000000003,CA,Los Angeles County,California,West,34.02862,-117.81034,959899.2180000001,23480.820000000003,20002.179999999997,45.99999999999999,2017-10,10
58978,SO - 000536,2017-10-30,Jayo Company,Wholesale,Product 9,12,3953.0,47436.0,3280.99,NC,Chatham County/Wake County,North Carolina,South,35.78088,-78.81327,710415.405,39371.88,8064.120000000003,17.000000000000007,2017-10,10
58979,SO - 000625,2017-10-30,Mita Corp,Wholesale,Product 20,5,1882.7,9413.5,1430.852,CA,Los Angeles County,California,West,33.97918,-118.03284,2067108.1199999999,7154.26,2259.24,23.999999999999996,2017-10,10
